order_id,product_id,date,quantity,price_order,region,customer_id,discount_pct,payment_method,shipping_status,order_date,product_description,return_policy,faq_question,faq_answer,review,price_product,category,brand,product_name,age,location,purchase_frequency,region_customer,segment,price,total_amount,order_day,order_month,order_weekday,is_weekend,year,month_period
ORD-03696,P-00023,2025-06-24,8,14.5,East,C-00036,0.15,PayPal,Pending,2025-06-24,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,24,Chicago,13,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03697,P-00042,2025-06-24,2,8.99,East,C-00427,0.05,PayPal,Delivered,2025-06-24,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,49,San Jose,22,unknown,unknown,0.0,0.0,24,6,1,0,2025,2025-06
ORD-03698,P-00091,2025-06-25,4,99.0,West,C-00416,0.15,Bank Transfer,Shipped,2025-06-25,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,54,Denver,1,unknown,unknown,0.0,0.0,25,6,2,0,2025,2025-06
ORD-03699,P-00088,2025-06-25,10,249.0,East,C-00184,0.2,PayPal,Pending,2025-06-25,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,65,Charlotte,18,unknown,unknown,0.0,0.0,25,6,2,0,2025,2025-06
ORD-03700,P-00001,2025-06-25,4,799.0,North,C-00161,0.2,Credit Card,Shipped,2025-06-25,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,22,New York,15,unknown,unknown,0.0,0.0,25,6,2,0,2025,2025-06
ORD-03701,P-00047,2025-06-25,8,29.99,West,C-00267,0.0,Credit Card,Processing,2025-06-25,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,33,Baltimore,21,unknown,unknown,0.0,0.0,25,6,2,0,2025,2025-06
ORD-03702,P-00055,2025-06-25,6,149.99,West,C-00070,0.15,Credit Card,Shipped,2025-06-25,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,23,Las Vegas,2,unknown,unknown,0.0,0.0,25,6,2,0,2025,2025-06
ORD-03703,P-00023,2025-06-25,8,14.5,West,C-00326,0.0,Debit Card,Delivered,2025-06-25,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,18,Orlando,14,unknown,unknown,0.0,0.0,25,6,2,0,2025,2025-06
ORD-03704,P-00010,2025-06-25,7,19.99,North,C-00035,0.0,Bank Transfer,Shipped,2025-06-25,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,31,Las Vegas,11,unknown,unknown,0.0,0.0,25,6,2,0,2025,2025-06
ORD-03705,P-00010,2025-06-25,8,19.99,North,C-00245,0.0,Bank Transfer,Shipped,2025-06-25,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,33,Atlanta,10,unknown,unknown,0.0,0.0,25,6,2,0,2025,2025-06
ORD-03706,P-00055,2025-06-26,1,149.99,South,C-00157,0.0,PayPal,Pending,2025-06-26,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,63,Jacksonville,8,unknown,unknown,0.0,0.0,26,6,3,0,2025,2025-06
ORD-03707,P-00023,2025-06-26,10,14.5,South,C-00416,0.05,PayPal,Shipped,2025-06-26,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,54,Denver,1,unknown,unknown,0.0,0.0,26,6,3,0,2025,2025-06
ORD-03708,P-00003,2025-06-26,7,4.99,East,C-00158,0.0,Credit Card,Pending,2025-06-26,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,34,Fort Worth,5,unknown,unknown,0.0,0.0,26,6,3,0,2025,2025-06
ORD-03709,P-00055,2025-06-26,5,149.99,South,C-00152,0.1,Debit Card,Shipped,2025-06-26,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,33,Denver,20,unknown,unknown,0.0,0.0,26,6,3,0,2025,2025-06
ORD-03710,P-00047,2025-06-26,3,29.99,East,C-00126,0.2,Debit Card,Delivered,2025-06-26,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,52,Charlotte,5,unknown,unknown,0.0,0.0,26,6,3,0,2025,2025-06
ORD-03711,P-00088,2025-06-26,5,249.0,West,C-00211,0.0,Credit Card,Processing,2025-06-26,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,52,Jacksonville,1,unknown,unknown,0.0,0.0,26,6,3,0,2025,2025-06
ORD-03712,P-00023,2025-06-27,6,14.5,West,C-00141,0.2,Debit Card,Delivered,2025-06-27,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,27,San Antonio,10,unknown,unknown,0.0,0.0,27,6,4,0,2025,2025-06
ORD-03713,P-00055,2025-06-27,8,149.99,East,C-00099,0.1,Credit Card,Shipped,2025-06-27,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,51,Orlando,20,unknown,unknown,0.0,0.0,27,6,4,0,2025,2025-06
ORD-03714,P-00015,2025-06-27,1,34.5,East,C-00160,0.0,Debit Card,Pending,2025-06-27,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,47,Jacksonville,25,unknown,unknown,0.0,0.0,27,6,4,0,2025,2025-06
ORD-03715,P-00023,2025-06-27,10,14.5,North,C-00261,0.0,Bank Transfer,Delivered,2025-06-27,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,56,Jacksonville,25,unknown,unknown,0.0,0.0,27,6,4,0,2025,2025-06
ORD-03716,P-00023,2025-06-27,1,14.5,South,C-00163,0.1,Debit Card,Shipped,2025-06-27,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,22,Seattle,7,unknown,unknown,0.0,0.0,27,6,4,0,2025,2025-06
ORD-03717,P-00088,2025-06-27,10,249.0,South,C-00019,0.0,PayPal,Processing,2025-06-27,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,46,Denver,14,unknown,unknown,0.0,0.0,27,6,4,0,2025,2025-06
ORD-03718,P-00010,2025-06-27,7,19.99,West,C-00299,0.05,PayPal,Shipped,2025-06-27,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,47,Jacksonville,11,unknown,unknown,0.0,0.0,27,6,4,0,2025,2025-06
ORD-03719,P-00088,2025-06-27,6,249.0,South,C-00119,0.0,Debit Card,Delivered,2025-06-27,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,60,Columbus,12,unknown,unknown,0.0,0.0,27,6,4,0,2025,2025-06
ORD-03720,P-00023,2025-06-27,9,14.5,South,C-00312,0.2,PayPal,Pending,2025-06-27,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,28,Boston,20,unknown,unknown,0.0,0.0,27,6,4,0,2025,2025-06
ORD-03721,P-00091,2025-06-28,5,99.0,South,C-00151,0.05,PayPal,Shipped,2025-06-28,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,43,Houston,19,unknown,unknown,0.0,0.0,28,6,5,1,2025,2025-06
ORD-03722,P-00055,2025-06-28,7,149.99,South,C-00104,0.15,PayPal,Shipped,2025-06-28,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,46,Raleigh,17,unknown,unknown,0.0,0.0,28,6,5,1,2025,2025-06
ORD-03723,P-00055,2025-06-29,4,149.99,West,C-00190,0.15,Bank Transfer,Processing,2025-06-29,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,45,Phoenix,2,unknown,unknown,0.0,0.0,29,6,6,1,2025,2025-06
ORD-03724,P-00088,2025-06-29,5,249.0,North,C-00260,0.2,Debit Card,Pending,2025-06-29,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,60,San Francisco,18,unknown,unknown,0.0,0.0,29,6,6,1,2025,2025-06
ORD-03725,P-00091,2025-06-29,5,99.0,South,C-00373,0.05,PayPal,Pending,2025-06-29,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,49,Houston,1,unknown,unknown,0.0,0.0,29,6,6,1,2025,2025-06
ORD-03726,P-00001,2025-06-29,1,799.0,West,C-00138,0.2,Credit Card,Pending,2025-06-29,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,36,Columbus,23,unknown,unknown,0.0,0.0,29,6,6,1,2025,2025-06
ORD-03727,P-00091,2025-06-29,9,99.0,East,C-00312,0.05,Credit Card,Shipped,2025-06-29,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,28,Boston,20,unknown,unknown,0.0,0.0,29,6,6,1,2025,2025-06
ORD-03728,P-00088,2025-06-29,7,249.0,West,C-00146,0.0,Credit Card,Processing,2025-06-29,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,50,Minneapolis,17,unknown,unknown,0.0,0.0,29,6,6,1,2025,2025-06
ORD-03729,P-00010,2025-06-29,6,19.99,North,C-00133,0.2,PayPal,Delivered,2025-06-29,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,33,Philadelphia,14,unknown,unknown,0.0,0.0,29,6,6,1,2025,2025-06
ORD-03730,P-00047,2025-06-30,10,29.99,East,C-00141,0.1,Bank Transfer,Shipped,2025-06-30,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,27,San Antonio,10,unknown,unknown,0.0,0.0,30,6,0,0,2025,2025-06
ORD-03731,P-00055,2025-06-30,5,149.99,West,C-00342,0.05,Bank Transfer,Processing,2025-06-30,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,40,Nashville,9,unknown,unknown,0.0,0.0,30,6,0,0,2025,2025-06
ORD-03732,P-00088,2025-07-01,9,249.0,East,C-00234,0.15,Credit Card,Processing,2025-07-01,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,43,Seattle,1,unknown,unknown,0.0,0.0,1,7,1,0,2025,2025-07
ORD-03733,P-00047,2025-07-01,7,29.99,North,C-00044,0.1,Bank Transfer,Delivered,2025-07-01,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,22,Los Angeles,22,unknown,unknown,0.0,0.0,1,7,1,0,2025,2025-07
ORD-03734,P-00023,2025-07-01,1,14.5,South,C-00409,0.2,Bank Transfer,Delivered,2025-07-01,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,62,San Jose,23,unknown,unknown,0.0,0.0,1,7,1,0,2025,2025-07
ORD-03735,P-00001,2025-07-01,7,799.0,West,C-00425,0.05,Debit Card,Delivered,2025-07-01,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,60,Houston,6,unknown,unknown,0.0,0.0,1,7,1,0,2025,2025-07
ORD-03736,P-00001,2025-07-02,2,799.0,West,C-00484,0.0,Bank Transfer,Processing,2025-07-02,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,20,Boston,3,unknown,unknown,0.0,0.0,2,7,2,0,2025,2025-07
ORD-03737,P-00055,2025-07-02,5,149.99,South,C-00105,0.0,Debit Card,Processing,2025-07-02,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,46,Houston,8,unknown,unknown,0.0,0.0,2,7,2,0,2025,2025-07
ORD-03738,P-00088,2025-07-02,9,249.0,East,C-00010,0.0,Debit Card,Delivered,2025-07-02,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,36,San Jose,11,unknown,unknown,0.0,0.0,2,7,2,0,2025,2025-07
ORD-03739,P-00001,2025-07-02,7,799.0,West,C-00439,0.2,PayPal,Processing,2025-07-02,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,53,Phoenix,10,unknown,unknown,0.0,0.0,2,7,2,0,2025,2025-07
ORD-03740,P-00001,2025-07-02,5,799.0,North,C-00070,0.15,Debit Card,Shipped,2025-07-02,Premium Wireless Headphones,30-day return (full refund),What is the return policy for Premium Wireless Headphones?,You can return it within 30 days for a full refund.,Great product! Exceeded my expectations.,0.0,unknown,unknown,unknown,23,Las Vegas,2,unknown,unknown,0.0,0.0,2,7,2,0,2025,2025-07
ORD-03741,P-00042,2025-07-02,7,8.99,North,C-00242,0.1,PayPal,Pending,2025-07-02,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,36,San Francisco,22,unknown,unknown,0.0,0.0,2,7,2,0,2025,2025-07
ORD-03742,P-00015,2025-07-03,2,34.5,East,C-00491,0.0,Debit Card,Delivered,2025-07-03,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,20,Jacksonville,2,unknown,unknown,0.0,0.0,3,7,3,0,2025,2025-07
ORD-03743,P-00003,2025-07-03,9,4.99,East,C-00447,0.05,Bank Transfer,Shipped,2025-07-03,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,59,Baltimore,5,unknown,unknown,0.0,0.0,3,7,3,0,2025,2025-07
ORD-03744,P-00010,2025-07-03,5,19.99,North,C-00323,0.2,PayPal,Pending,2025-07-03,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,40,Seattle,14,unknown,unknown,0.0,0.0,3,7,3,0,2025,2025-07
